name    count_2012
Pavielle    227
Pavithra    44
Pavitra 6
Pavlina 6
Pavneet 5
Pavni   5
Paw 63
Pawnee  52
Paxten  15
Paxton  1422
Paxtyn  107
Payal   1055
Paycee  13
Paycen  25
Paycie  
Payden  544
Payeng  8
Payeton 50
Payge   1156
Paying  28
Paylan  6
Paylen  21
Paylin  80
Payne   12
Paysen  71
Payshence   35
Payslee 65
Paysley 17
Paysli  13
Payslie 31
Payson  424
Paytan  161
Payten  2572
Paytience   39
Paytin  409
Paytn   46
Payton  39429
Paytten 
Paytton 32
Paytyn  330
Paytynn 6
Payzlee 47
Payzlie 11
Paz 1359
Pazley  5
Pazong  10
Peace   359
Peaches 1604
Peachie 715
Pear    29
Pearce  7
Pearl   330342
Pearla  1455
Pearlann    25
Pearle  31073
Pearlean    5639
Pearlee 1713
Pearleen    285
Pearlena    1942
Pearlene    9096
Pearletha   22
Pearletta   27
Pearlette   80
Pearley 5304
Pearlia 228
Pearlie 72977
Pearlina    817
Pearline    25615
Pearly  11350
Pearson 43
Pebble  1793
Pebbles 1654
Pecola  4683
Pecolia 2724
Pedra   29
Pedro   1354
Peg 3469
Pegah   118
Pegan   20
Pegeen  696
Pegge   1153
Peggi   2491
Peggie  24810
Peggy   257122
Peggyann    1382
Peggyanne   62
Peggye  1556
Peggyjo 25
Peggylee    23
Peggysue    177
Pegi    616
Pei 36
Peighton    1668
Peightyn    80
Peiton  18
Peityn  65
Peja    49
Pela    11
Pelagia 888
Pele    46
Pelin   49
Pella   10
Pellie  115
Pelma   95
Pema    83
Pemela  17
Pencie  180
Penda   63
Pene    15
Penella 21
Penelope    52215
Penelopi    13
Penelopy    6
Peni    510
Peniel  26
Penina  1017
Penley  5
Penne   1746
Pennee  106
Pennelope   543
Penney  5475
Penni   6529
Pennie  20271
Penny   97659
Pennyann    17
Pennye  801
Pennylane   17
Penola  32
Pensacola   28
Peola   366
Peony   43
Pepper  2687
Peppi   44
Pepsi   90
Percie  221
Percilla    2084
Percious    8
Percy   4080
Perdita 106
Peregrina   5
Peregrine   12
Perel   454
Perette 50
Perfect 
Perfecta    132
Peri    3925
Peria   9
Perian  212
Periann 101
Perianne    18
Perilla 43
Perina  598
Peris   24
Perl    357
Perla   21889
Perle   3237
Perlean 135
Perlena 62
Perlene 289
Perley  297
Perlie  4605
Perlina 428
Perline 1195
Perlita 499
Perma   58
Permelia    6712
Perna   221
Pernell 1435
Pernella    686
Pernetta    40
Pernia  54
Pernie  4373
Perpetua    16
Perri   4027
Perriann    40
Perrie  663
Perrin  463
Perrine 43
Perris  122
Perry   9387
Perryn  6
Persaeus    31
Persais 54
Persaius    17
Persaus 7
Persaya 5
Persayis    10
Persayus    37
Perscilla   8
Perseis 23
Persephanie 75
Persephany  6
Persephone  1523
Persephonie 34
Perseus 15
Persia  653
Persis  5550
Personna    17
Pertina 27
Pertrina    17
Peryl   53
Pesha   17
Peshy   5
Pessel  19
Pessi   5
Pessie  32
Pessy   688
Pet 111
Peta    7
Petal   13
Pete    756
Peter   6971
Petina  298
Petite  18
Petra   46169
Petrea  245
Petria  29
Petrice 448
Petrina 6572
Petrita 325
Petrona 213
Petronella  2592
Petronia    172
Petronila   272
Petronilla  422
Petty   86
Petula  488
Petyon  5
Peyden  11
Peyson  55
Peytan  234
Peyten  396
Peytin  161
Peyton  48896
Peytyn  173
Peytynn 5
Pfeiffer    5
Phadra  28
Phaedra 2986
Phaidra 15
Phaith  16
Phajja  9
Phala   852
Phalen  27
Phalicia    7
Phalla  12
Phallen 9
Phallon 138
Phallyn 18
Phalon  64
Phalyn  34
Phan    25
Phanta  14
Phantasia   74
Phara   23
Pharah  20
Pharon  8
Pharrah 57
Pharren 8
Phatima 18
Phawn   10
Pheadra 47
Pheba   541
Phebe   19812
Phebia  35
Phebie  231
Pheby   25
Phedra  107
Phelan  70
Phelecia    20
Phelicia    400
Phelicity   11
Phelisha    15
Phenicia    45
Phenie  117
Phenix  115
Phenyx  7
Pheobe  6052
Pheobie 140
Pheona  34
Pheonix 255
Phi 64
Phia    5
Phil    366
Phila   679
Philadelphia    54
Philamena   523
Philana 662
Philece 11
Philecia    48
Philena 953
Philene 41
Philesha    9
Philicia    898
Philicity   7
Philina 30
Philip  4327
Philippa    2772
Philippina  104
Philippine  195
Philis  948
Philisa 46
Philisha    183
Philistine  24
Phillicia   52
Phillina    103
Phillip 3911
Phillipa    298
Phillippa   245
Phillis 15699
Phillisa    16
Phillisha   14
Phillistine 20
Phillys 80
Philomen    27
Philomena   
42909
Philomene   6841
Philomenia  74
Philomina   216
Philomine   55
Phinley 23
Phiona  54
Phoeba  103
Phoebe  78407
Phoebee 13
Phoebi  5
Phoebie 230
Phoenicia   204
Phoenix 5781
Phoenixx    6
Phoenyx 158
Phonesavanh 9
Phong   9
Phoua   151
Phoung  7
Phronia 163
Phronie 118
Phronsie    135
Phuc    13
Phung   269
Phuong  1709
Phuonganh   7
Phuongvy    7
Phyillis    260
Phylea  10
Phylecia    37
Phylica 16
Phylicia    3386
Phylis  13579
Phylisa 19
Phylisha    199
Phylisia    7
Phyliss 9886
Phyllicia   201
Phyllis 296385
Phyllisann  81
Phyllisha   16
Phyllisia   15
Phylliss    2735
Phyllistine 320
Phyllys 107
Phynix  53
Pia 5472
Picabo  6
Piccola 2365
Picola  52
Piedad  954
Pieper  108
Pier    1087
Piera   113
Pierce  130
Pierette    22
Pierina 1496
Pierra  71
Pierre  150
Pierrette   944
Pierson 26
Pietra  73
Pietrina    382
Piffany 22
Piilani 6
Pilar   11823
Pina    1882
Pinar   27
Piney   185
Ping    16
Pink    855
Pinkey  6722
Pinkie  33337
Pinky   2808
Piper   26695
Pippa   677
Pipper  23
Pippin  7
Pirl    87
Pirley  24
Pita    214
Pixie   1230
Pixley  19
Piya    64
Placida 1069
Plassie 23
Platinum    5
Pleasant    862
Pleasure    20
Pleshette   516
Plina   103
Plum    5
Pluma   7021
Plumer  123
Plumie  51
Plummie 76
Pnina   39
Pocahontas  1583
Poem    5
Poet    61
Poetri  
Poetry  64
Pola    2166
Polaris 5
Polet   51
Poleth  18
Polett  13
Polette 86
Polina  642
Polixeni    8
Polley  22
Polli   39
Pollie  14181
Polly   84617
Pollyann    713
Pollyanna   3402
Pollyanne   68
Pollye  126
Pomaikai    13
Pomposa 33
Ponda   155
Pondra  11
Pooja   2715
Poonam  422
Poorna  5
Poorvi  20
Poppi   71
Poppie  15
Poppy   2424
Porcha  1354
Porchae 10
Porche  1182
Porchea 180
Porcher 18
Porchia 879
Porcia  291
Porcsha 38
Porfiria    1176
Porscha 2238
Porsche 3209
Porschea    224
Porschia    394
Porsha  5746
Porshae 39
Porshay 55
Porshe  432
Porshea 92
Porshia 965
Porsia  8
Porter  294
Portia  27393
Portland    262
Portlynn    
Posey   130
Posie   75
Pota    150
Poua    13
Ppatricia   41
Prabhjot    19
Prabhleen   32
Prabhnoor   12
Prachi  429
Pracilla    7
Pragathi    
Pragna  27
Pragnya 24
Pragya  92
Prairie 327
Praise  365
Prajna  51
Prakriti    21
Prakruti    
Pranathi    115
Pranati 49
Pranavi 267
Pranaya 10
Pranika 5
Pranita 16
Pranjal 20
Prapti  23
Prarthana   24
Pratima 15
Pratyusha   5
Pravallika  5
Prayer  31
Praylee 
Prayze  6
Preana  7
Preanna 21
Prebble 62
Precilla    2030
Preciosa    156
Precious    27283
Preciousa   5
Precius 5
Precyous    7
Preesha 5
Preet   72
Preethi 234
Preeti  558
Preeya  80
Preksha 5
Prema   73
Prenella    22
Prenisha    6
Prentice    223
Prentiss    142
Preonda 7
Prerana 66
Prerna  79
Prescilla   2955
Prescious   102
Preshus 76
Presila 8
Presilla    9
Presious    55
Preslea 82
Preslee 1609
Preslei 58
Presleigh   790
Presley 12759
Presli  345
Preslie 1095
Presly  111
Preslyn 32
Preslynn    6
Pressie 60
Pressley    347
Presslie    5
Pressly 35
Prestina    143
Prestine    69
Prestley    5
Preston 1096
Prestyn 92
Pretto  37
Pretty  44
Preya   43
Prezleigh   6
Prezley 19
Pria    270
Prianka 46
Prianna 18
Price   18
Pricella    179
Pricie  216
Pricila 1227
Pricilla    10540
Pricillia   94
Pricsila    5
Pricsilla   100
Prima   194
Primavera   49
Primrose    457
Prina   5
Prince  3081
Princella   2784
Princes 116
Princesa    341
Princess    22000
Princessa   188
Princetta   531
Princie 176
Princilla   17
Prinsesa    7
Prisca  454
Priscella   2641
Priscila    4659
Priscilia   12
Priscill    10
Priscilla   171765
Priscille   1039
Priscillia  1369
Priscyla    8
Priscylla   22
Priseis 105
Prisha  878
Prisicilla  18
Prisila 843
Prisilla    894
Prisma  517
Prissila    18
Prissy  96
Pristina    16
Pristine    26
Prithika    13
Priti   467
Pritika 47
Priya   6317
Priyah  25
Priyal  104
Priyana 23
Priyanka    1948
Priyanshi   33
Priyasha    12
Promise 2843
Promiss 50
Promize 24
Promyce 12
Promyse 168
Promyss 5
Prosperity  52
Providence  3152
Providencia 394
Providenza  57
Pruda   180
Prudence    27937
Prudencia   299
Prudie  5656
Prudy   1082
Prue    25
Prutha  6
Pryce   18
Pryia   11
Pryncess    13
Pryscilla   23
Prysilla    6
Psalm   60
Psalms  51
Ptosha  28
Pualani 188
Puanani 139
Puaolena    9
Pui 21
Puja    1235
Punam   91
Puneet  170
Pura    739
Purity  149
Purlie  26
Purnell 30
Purnima 6
Purpose 
Purva   69
Purvi   386
Pushti  6
Pyper   1422
Pypper  5
Qadeera 6
Qadira  51
Qadirah 50
Qadriyyah   79
Qamar   36
Qiana   4223
Qianna  254
Qiara   119
Qiarah  6
Qierra  6
Qing    5
Qiona   11
Qirat   5
Qiuana  10
Qorianka    7
Quadaisha   20
Quadasha    37
Quadasia    108
Quadeshia   6
Quadijah    8
Quadira 44
Quadirah    26
Quadreka    7
Quala   13
Qualesha    7
Qualisha    8
Qualiyah    6
Quameisha   22
Quamesha    92
Quameshia   15
Quamisha    8
Quamya  
Quan    77
Quana   539
Quanae  35
Quanah  88
Quanaisha   6
Quanasha    14
Quanasia    227
Quanda  1182
Quandra 405
Quanecia    14
Quaneeka    7
Quaneesha   61
Quaneisha   505
Quaneka 20
Quanesha    1009
Quaneshia   270
Quanesia    9
Quanessa    9
Quanetra    7
Quanetta    214
Quanette    13
Quanice 7
Quanicia    7
Quaniece    37
Quaniesha   68
Quanika 200
Quaniqua    35
Quanique    40
Quanise 6
Quanisha    2263
Quanishia   6
Quanita 1055
Quaniya 96
Quaniyah    67
Quanna  117
Quannah 10
Quannisha   8
Quanshae    8
Quanshay    8
Quanta  178
Quantasha   7
Quantashia  8
Quantasia   142
Quantavia   105
Quantaya    24
Quante  10
Quantella   47
Quanteria   74
Quanterra   8
Quantesha   15
Quantia 156
Quantiana   5
Quantina    449
Quantisha   186
Quanya  5
Quanza  9
Quartney    30
Quasha  42
Quashana    21
Quashanda   7
Quashanna   6
Quashawn    8
Quashawna   18
Quashay 12
Quashayla   7
Quasheema   8
Quashia 8
Quashonda   32
Quasia  65
Quatashia   6
Quatasia    74
Quatavia    31
Quateria    24
Quatesha    51
Quatia  15
Quatina 98
Quatisha    188
Quatrina    9
Quay    56
Quayla  33
Quayshawn   7
Qubilah 6
Queana  17
Queanna 14
Queen   54620
Queena  811
Queenasia   21
Queency 5
Queene  27
Queenell    24
Queenester  150
Queenie 25027
Queenisha   12
Quella  25
Queneisha   9
Quenesha    101
Queneshia   9
Quenetta    72
Quenette    9
Quenia  18
Quenisha    287
Quenita 29
Quenna  349
Quennie 25
Quentasia   50
Quentavia   6
Quentella   57
Quentin 354
Quentina    308
Quentisha   11
Queren  6
Querida 181
Quesha  7
Quessie 77
Quest   11
Queta   22
Quetcy  138
Quetzal 38
Quetzali    193
Quetzalli   422
Quetzally   22
Quetzaly    154
Quetzy  13
Quian   19
Quiana  6111
Quiandra    6
Quianna 1296
Quiara  370
Quida   544
Quiera  153
Quierra 219
Quiesha 15
Quila   23
Quilla  857
Quillie 241
Quimora 5
Quin    362
Quina   128
Quinasia    39
Quinaya 6
Quincee 185
Quincella   35
Quincey 573
Quinci  293
Quincie 273
Quincy  5848
Quindara    30
Quineisha   54
Quineka 7
Quinesha    600
Quineshia   70
Quinessa    9
Quinetta    753
Quinette    431
Quinisha    443
Quinita 221
Quiniya 31
Quiniyah    27
Quinlan 525
Quinlee 15
Quinley 95
Quinlin 5
Quinlyn 303
Quinlynn    64
Quinn   14936
Quinna  10
Quinne  115
Quinnesha   67
Quinneshia  8
Quinnetta   142
Quinnette   9
Quinnie 949
Quinnisha   58
Quinnita    9
Quinnlan    17
Quinnley    23
Quinnlyn    101
Quinnlynn   6
Quinsha 12
Quinshay    13
Quinta  410
Quintana    315
Quintara    141
Quintasha   87
Quintashia  6
Quintasia   228
Quintavia   81
Quintaya    8
Quintell    9
Quintella   1435
Quintera    50
Quinteria   98
Quinterra   57
Quinterria  19
Quintesa    7
Quintesha   16
Quintessa   571
Quintia 14
Quintin 11
Quintina    2144
Quintisha   65
Quinton 75
Quintonia   23
Quintoria   56
Quinya  21
Quiona  75
Quionna 30
Quiriat 5
Quisha  107
Quita   427
Quiyana 33
Quneisha    8
Qunesha 32
Qunisha 126
Qunita  36
Qunnie  54
Quorra  66
Quortney    7
Quovadis    34
Quran   43
Quwana  20
Quwanda 22
Quwanna 11
Quyen   472
Quynh   306
Quynhanh    6
Quynhnhu    16
Quynn   98
Qwana   12
Qwanda  19
Qwanesha    11
Qwanisha    31
Qwendolyn   27
Qwynn   23
Ra  35
Raaga   29
Raahi   11
Raaina  5
Raana   6
Raashi  8
Raashida    49
Raaya   
Rabab   119
Rabecca 1519
Rabecka 98
Rabeka  43
Rabekah 60
Rabekka 5
Rabia   973
Rabiah  136
Rabihah 10
Rabiya  22
Racel   18
Racelyn 5
Racey   5
Rachae  25
Rachael 109954
Rachal  2447
Rachale 60
Rachana 337
Rache   116
Racheal 18521
Rachel  471491
Rachelann   208
Rachelanne  113
Rachele 6701
Rachell 7316
Rachella    205
Rachelle    47390
Rachelleann 8
Rachelleanne    7
Rachelmarie 32
Rachely 5
Rachiel 113
Rachita 5
Rachna  325
Rachon  9
Rachyl  247
Racie   11
Racine  1675
Racio   10
Rackel  9
Racqual 9
Racquel 7635
Racquell    52
Racquelle   144
Racy    12
Rada    2774
Radell  19
Radene  137
Radha   842
Radhika 1285
Radia   10
Radiah  248
Radiance    252
Radie   1410
Radine  82
Radiya  13
Radley  12
Radoika 10
Radonna 1027
Radwa   16
Rae 70054
Raea    38
Raeah   14
Raeana  245
Raeanah 
Raeann  6918
Raeanna 2096
Raeanne 2994
Raechal 126
Raechel 3654
Raechell    117
Raechelle   1086
Raedawn 31
Raedean 234
Raeden  45
Raedene 103
Raedyn  92
Raeesah 32
Raegan  13196
Raegann 37
Raegen  671
Raegene 28
Raeghan 238
Raegin  15
Raegina 19
Raegine 8
Raegyn  151
Raehanna    7
Raeisha 25
Raejean 1103
Raekwon 8
Rael    152
Raela   122
Raelan  37
Raelea  46
Raelee  948
Raeleen 1168
Raelei  19
Raeleigh    911
Raelen  22
Raelena 37
Raelene 5770
Raeley  150
Raeli   55
Raelie  43
Raelin  486
Raelina 12
Raelinn 10
Raelle  169
Raellen 23
Raely   30
Raelyn  5940
Raelyne 54
Raelynn 7419
Raelynne    267
Raemarie    14
Raemi   11
Raemona 8
Raen    6
Raena   1759
Raenada 9
Raenae  18
Raenah  55
Raene   5
Raenee  37
Raeneisha   11
Raenell 768
Raenelle    95
Raenesha    27
Raenette    264
Raengel 21
Raenisha    27
Raeniyah    5
Raenna  6
Raeola  26
Raeona  5
Raeonna 110
Raequel 8
Raesha  110
Raeshawn    194
Raeshell    69
Raeshelle   20
Raetta  438
Raevan  31
Raeven  898
Raevin  149
Raevon  14
Raevyn  481
Raevynn 5
Raewyn  15
Raeya   135
Raeyana 
Raeyanna    5
Raeyonna    14
Rafa    35
Rafael  1235
Rafaela 13052
Rafaelita   494
Rafaella    370
Rafaila 26
Rafeef  30
Rafela  63
Rafelita    221
Raffaela    4392
Raffaella   889
Raffie  116
Raffinee    66
Rafia   110
Ragad   24
Ragan   2578
Ragen   744
Ragena  214
Ragene  60
Ragenia 20
Raghad  149
Raghavi 
Ragin   6
Ragina  865
Ragine  80
Ragini  25
Ragna   3398
Ragnhild    562
Raguel  709
Raha    107
Rahab   
Rahaf   232
Rahama  5
Rahanna 5
Rahasia 6
Rahat   6
Rahcel  228
Raheem  11
Raheema 26
Rahel   473
Rahela  6
Rahi    63
Rahil   6
Rahila  14
Rahima  78
Rahini  5
Rahja   8
Rahjae  5
Rahkia  7
Rahma   604
Rahmah  53
Rahmo   6
Rahmya  5
Rahna   5
Rahnasia    6
Rahneisha   11
Rahni   26
Rahniya 36
Rahniyah    12
Rahsaan 13
Rahshida    10
Rahwa   41
Rai 144
Raia    161
Raiah   36
Raiana  89
Raianna 118
Raianne 23
Raichel 56
Raichelle   17
Raiden  96
Raidyn  12
Raielle 5
Raiesha 8
Raigan  680
Raigen  224
Raighan 18
Raigyn  10
Raihaanah   5
Raihana 38
Raihanna    12
Raija   18
Railee  145
Raileen 5
Raileigh    99
Railey  511
Raily   
Railyn  316
Railynn 197
Raima   116
Raime   85
Raimee  54
Raimey  23
Raimi   46
Rain    2132
Raina   12071
Rainah  241
Rainbow 645
Raine   2074
Rainee  722
Rainell 159
Rainelle    410
Rainer  5
Rainey  2050
Raini   535
Rainie  732
Rainn   52
Rainna  181
Rainy   1108
Raionna 58
Raiqa   
Raisa   1410
Raisah  6
Raisha  201
Raissa  723
Raiven  417
Raivyn  87
Raiya   178
Raiyah  12
Raiyana 5
Raiyn   6
Raiyna  5
Raiyne  6
Raiza   396
Raizel  1392
Raizy   1702
Raja    393
Rajaa   18
Rajae   23
Rajah   176
Rajana  6
Rajanae 163
Rajane  12
Rajanee 92
Rajani  9
Rajdeep 12
Rajean  136
Rajeana 35
Rajeen  9
Rajeeni 32
Rajeeyah    15
Rajene  28
Rajni   29
Rajvi   32
Rakaya  16
Rakayla 219
Rakeb   52
Rakeia  16
Rakeisha    306
Rakel   321
Rakell  45
Rakelle 18
Rakeria 5
Rakesha 217
Rakeshia    77
Rakeya  84
Rakhee  41
Rakhi   94
Rakhia  35
Rakia   741
Rakiah  54
Rakiesha    6
Rakira  33
Rakisha 313
Rakita  61
Rakiya  409
Rakiyah 338
Raksha  74
Raksmey 8
Rakya   30
Rakyah  46
Rakyia  18
Rakyla  5
Ralana  11
Ralanda 48
Ralee   17
Raleen  19
Raleigh 1697
Ralena  34
Ralene  856
Raley   300
Ralinda 108
Ralisha 32
Raliyah 46
Ralna   53
Ralonda 298
Ralph   10016
Ralpha  60
Ralphine    434
Ralyn   115
Ralynn  209
Rama    2861
Ramada  11
Ramah   1090
Ramanda 401
Ramandeep   120
Ramani  86
Ramata  86
Ramatou 7
Ramatoulaye 99
Ramatoulie  5
Ramatu  5
Ramaya  139
Ramayah 6
Ramee   14
Rameen  154
Rameisha    8
Rameka  62
Ramelle 209
Ramesha 106
Ramey   479
Rami    387
Ramia   186
Ramiah  337
Ramie   1346
Ramiele 9
Ramielle    11
Ramika  59
Ramina  78
Ramira  15
Ramiro  54
Ramisa  70
Ramisha 49
Ramiya  243
Ramiyah 614
Ramla   130
Ramola  51
Ramon   1619
Ramona  107180
Ramoncita   128
Ramonda 885
Ramone  22
Ramonia 1478
Ramonica    250
Ramonita    1528
Ramsay  32
Ramsey  1440
Ramsha  141
Ramsi   5
Ramsie  54
Ramya   1009
Ramyah  91
Ramyia  23
Ramyiah 30
Ramzee  
Ramzi   5
Rana    7299
Ranaa   5
Ranada  576
Ranae   6267
Ranaiya 6
Ranajah 6
Ranarda 24
Ranasia 42
Ranata  159
Ranay   267
Ranaya  43
Ranayah 6
Ranaye  44
Rand    58
Randa   8172
Randal  271
Randall 3079
Randalle    8
Randalyn    136
Randalynn   9
Rande   677
Randee  6494
Randeen 22
Randeisha   6
Randel  39
Randell 349
Randelle    36
Randene 22
Randesha    7
Randi   42073
Randie  3717
Randilee    52
Randilyn    136
Randilynn   46
Randine 90
Randisha    22
Randle  12
Randolph    404
Randolyn    64
Randon  18
Randy   11425
Randye  520
Randyl  20
Rane    151
Ranea   151
Ranecia 6
Ranee   3470
Raneem  476
Raneen  169
Raneesha    26
Raneisha    493
Raneka  55
Ranell  806
Ranelle 1140
Ranesha 690
Raneshia    132
Ranessa 121
Ranetta 295
Ranette 310
Raney   459
Rani    2930
Rania   2609
Raniah  256
Ranie   304
Raniesha    69
Ranijah 35
Ranika  219
Ranim   15
Raniqua 22
Ranique 42
Ranisha 894
Ranita  954
Raniya  998
Raniyah 1079
Raniyha 6
Ranjana 7
Ranjani 11
Ranna   65
Rannah  77
Rannie  262
Ranny   6
Ranoda  17
Ranota  11
Rany    17
Ranya   848
Ranyah  117
Ranyia  61
Ranyiah 28
Ranyla  14
Raphael 1319
Raphaela    677
Raphaella   178
Raphaelle   7
Rapunzel    32
Raqiya  10
Raquael 6
Raqual  116
Raqueal 84
Raquel  64412
Raquela 8
Raquele 8
Raquelin    30
Raquell 264
Raquelle    1033
Raquia  6
Raquisha    8
Raquita 59
Rasa    294
Raschel 99
Raschell    15
Raschelle   205
Raseel  10
Rasha   908
Rashaan 60
Rashad  143
Rashada 312
Rashae  310
Rashael 13
Rashan  122
Rashana 482
Rashanda    1275
Rashandra   30
Rashanique  8
Rashanna    310
Rashanti    29
Rashara 8
Rashaun 321
Rashauna    298
Rashaunda   445
Rashaundra  17
Rashawn 1338
Rashawna    519
Rashawnda   659
Rashay  214
Rashaya 8
Rashayla    21
Rashea  221
Rasheba 9
Rasheda 1832
Rasheed 61
Rasheeda    2846
Rasheedah   1701
Rasheedat   6
Rasheeka    6
Rasheema    193
Rasheen 206
Rasheena    627
Rasheeta    42
Rasheida    124
Rasheika    55
Rasheka 184
Rashel  1509
Rashele 82
Rashell 2007
Rashelle    2447
Rashema 113
Rashena 106
Rasheta 66
Rashetta    49
Rashi   198
Rashia  190
Rashida 5025
Rashidah    631
Rashidat    18
Rashieda    19
Rashieka    7
Rashika 218
Rashima 76
Rashina 27
Rashita 54
Rashiya 65
Rashiyah    10
Rashmi  481
Rashmika    19
Rashon  235
Rashona 37
Rashonda    2633
Rashondra   7
Rashone 13
Rashonna    70
Rashun  33
Rashunda    653
Rashundra   33
